,id,location,x,y
602,602,Upper West Side,-73.98092651,40.78268433
603,603,Midtown,-73.96259308,40.76706696
604,604,,0.0,0.0
605,605,Midtown,-73.98365021,40.74985504
606,606,Hell's Kitchen,-73.98574829,40.75722504
607,607,Tribeca,-74.00479889,40.72116089
608,608,Murray Hill,-73.97280884,40.74644089
609,609,Upper East Side,-73.94692993,40.78429413
610,610,Kips Bay,-73.97876740000001,40.74120712
611,611,Battery Park City,-74.01598358,40.71161652
612,612,Chelsea,-74.00556946,40.74825287
613,613,Chelsea,-74.00169373,40.74655533
614,614,Murray Hill,-73.96881866,40.75252151
615,615,Midtown,-73.97905731,40.76425934
616,616,Chelsea,-73.99114990000001,40.74935532
617,617,Central Park,-73.95355225,40.77870178
618,618,Upper West Side,-73.97966766,40.78364944
619,619,Roosevelt Island,-73.95324707,40.7673645
620,620,Central Park,-73.95687866,40.78335571
621,621,Chelsea,-73.99059296,40.74555588
622,622,Chelsea,-74.00453186,40.7472496
623,623,Astoria,-73.92593384,40.77243042
624,624,Central Park,-73.95085907,40.77071762
625,625,Central Park,-73.95366669,40.77523804
626,626,Central Park,-73.9564743,40.78382111
627,627,Chelsea,-73.99329376,40.73679733
628,628,Central Park,-73.95668793,40.77508926
629,629,Central Park,-73.95069885,40.782340999999995
630,630,Greenwich Village,-73.99398041,40.72668076
631,631,Central Park,-73.95599365,40.78472137
632,632,Hell's Kitchen,-73.98841858,40.76397705
633,633,Midtown,-73.97296906,40.76008606
634,634,Roosevelt Island,-73.95941925,40.76311111
635,635,Tribeca,-74.00829315,40.72222137
636,636,Chelsea,-73.99617767,40.74853516
637,637,Chelsea,-73.99603271,40.73851776
638,638,Midtown,-73.98123169,40.75312042
639,639,Upper West Side,-73.98394775,40.77550888
640,640,Midtown,-73.97441864,40.75696945
641,641,Midtown,-73.97685242,40.75677109
642,642,,-73.98866272,40.76882172
643,643,Tribeca,-74.0094223,40.71559525
644,644,Hell's Kitchen,-73.99291992,40.75867462
645,645,Gramercy,-73.98894501,40.73662186
646,646,Midtown,-73.96365356,40.76034164
647,647,Midtown,-73.96412659,40.75648117
648,648,Greenwich Village,-73.99557495,40.73323822
649,649,Midtown,-73.96596527,40.758720399999994
650,650,Chelsea,-73.99990845,40.74338913
651,651,East Village,-73.98400879,40.72166824
652,652,Midtown,-73.98059845,40.74796677
653,653,SoHo,-74.00049591,40.72622299
654,654,Battery Park City,-74.01631927,40.71000671
655,655,Tribeca,-74.00460052,40.71564484
656,656,Murray Hill,-73.97422028,40.75069046
657,657,Upper West Side,-73.98812866,40.77466583
658,658,East Village,-73.98727417,40.72907257
659,659,Midtown,-73.97052002,40.76180267
660,660,Midtown,-73.98066711,40.76521301
661,661,West Village,-73.99741364,40.741485600000004
662,662,Gowanus,-73.9986496,40.68139648
663,663,Hell's Kitchen,-73.98960114,40.75621796
664,664,Hell's Kitchen,-73.98347473,40.76675034
665,665,Battery Park City,-74.01628876,40.714649200000004
666,666,Central Park,-73.95289612,40.78285599
667,667,West Village,-73.99737549,40.73853683
668,668,Upper West Side,-73.98110962,40.78411484
669,669,Midtown,-73.96929169,40.76104355
670,670,John F. Kennedy International Airport,-73.78990936,40.64688492
671,671,Chelsea,-73.99203491,40.7489624
672,672,Murray Hill,-73.97166443,40.74651718
673,673,John F. Kennedy International Airport,-73.77676392,40.6454277
674,674,Hell's Kitchen,-74.00290679999999,40.76034546
675,675,Upper West Side,-73.97895813,40.77736282
676,676,Upper West Side,-73.96984863,40.79458237
677,677,Central Park,-73.95441437,40.77814484
678,678,Murray Hill,-73.97148132,40.75085449
679,679,East Village,-73.98499298,40.72806549
680,680,Upper West Side,-73.97411346,40.79130936
681,681,Battery Park City,-74.01509857,40.71818161
682,682,Upper West Side,-73.97518921,40.78252029
683,683,West Village,-74.00666046,40.73109436
684,684,Stuyvesant Town,-73.9752655,40.73577499
685,685,West Village,-74.00590515,40.73997879
686,686,Midtown,-73.98149872,40.74393845
687,687,LaGuardia Airport,-73.88570404,40.77312088
688,688,Carroll Gardens,-73.99990082,40.68276978
689,689,Upper West Side,-73.98952484,40.77444077
690,690,Upper West Side,-73.96807861,40.80051804
691,691,Upper West Side,-73.97505188,40.78796768
692,692,Roosevelt Island,-73.9532547,40.76728058
693,693,Flatiron District,-73.98615265,40.74026489
694,694,Midtown,-73.96566772,40.75829697
695,695,Kips Bay,-73.9796524,40.73986816
696,696,Upper West Side,-73.96875763,40.78606796
697,697,Upper West Side,-73.98210144,40.77249908
698,698,Battery Park City,-74.01393890000001,40.71372986
699,699,Roosevelt Island,-73.95695496,40.76652145
700,700,Chinatown,-73.99993134,40.71820068
701,701,West Village,-74.00598145,40.73548889
702,702,Midtown,-73.98822784,40.74577332
703,703,Midtown,-73.96266174,40.76529312
704,704,Battery Park City,-74.01555634,40.71425629
705,705,Chelsea,-73.99387359999999,40.7514801
706,706,Chelsea,-73.98799896,40.74961472
707,707,Central Park,-73.96022797,40.77042007
708,708,,-74.00022125,40.73303986
709,709,Harlem,-73.95511627,40.80478668
710,710,Kips Bay,-73.97678375,40.7387619
711,711,Upper West Side,-73.96003723,40.78229904
712,712,,0.0,0.0
713,713,Chelsea,-73.99131012,40.7501564
714,714,Upper West Side,-73.97427368,40.77861023
715,715,Flatiron District,-73.98554993,40.7442627
716,716,Central Park,-73.95571136,40.78252411
717,717,Midtown,-73.96798706,40.75554657
718,718,Upper East Side,-73.94593048,40.77336121
719,719,Financial District,-74.00966644,40.70572662
720,720,Upper West Side,-73.98462677,40.77944565
721,721,Theater District,-73.9887085,40.75399017
722,722,Roosevelt Island,-73.95778656,40.76545715
723,723,,0.0,0.0
724,724,Woodside,-73.9098587,40.75308228
725,725,Central Park,-73.95450592,40.77729797
726,726,Upper West Side,-73.97650146,40.77542114
727,727,Midtown,-73.96485901,40.76496887
728,728,Upper East Side,-73.94499207,40.78319931
729,729,Upper West Side,-73.98809052,40.77937317
730,730,Tribeca,-74.00445557,40.72110367
731,731,Harlem,-73.954216,40.81594467
732,732,Midtown,-73.97890472,40.76190186
733,733,,0.0,0.0
734,734,Roosevelt Island,-73.95651245,40.76697539999999
735,735,SoHo,-74.00751495,40.72615051
736,736,Upper West Side,-73.9608078,40.7809906
737,737,Upper West Side,-73.96465302,40.79177094
738,738,Hell's Kitchen,-73.98860168,40.75886536
739,739,Greenwich Village,-74.00203705,40.7298584
740,740,Woodside,-73.89020538,40.74621964
741,741,Central Park,-73.95815277,40.78460693
742,742,Morningside Heights,-73.96488953,40.80680466
743,743,Chelsea,-73.99151611,40.74477386
744,744,Central Park,-73.95367432,40.78203964
745,745,Central Park,-73.96063995,40.76993561
746,746,West Village,-74.00630188,40.73328018
747,747,Midtown,-73.97981262,40.75473022
748,748,Financial District,-74.00746155,40.70376205
749,749,Chelsea,-73.99842834,40.745224
750,750,Chelsea,-73.99316406,40.74308014
751,751,Midtown,-73.98177338,40.74623108
752,752,Boerum Hill,-73.98303223,40.6896286
753,753,Midtown,-73.96257782,40.75716782
754,754,Midtown,-73.97232056,40.75560379
755,755,East Harlem,-73.93572998,40.7961998
756,756,West Village,-74.00637054,40.73751831
757,757,East Village,-73.99114990000001,40.73303223
758,758,Murray Hill,-73.97503662,40.75252914
759,759,SoHo,-74.00327301,40.72687531
760,760,Central Park,-73.95342255,40.78517914
761,761,Upper West Side,-73.97846985,40.78582764
762,762,Two Bridges,-73.99211121,40.71110153
763,763,Midtown,-73.9750824,40.76523972
764,764,Upper East Side,-73.94777679,40.77508926
765,765,Central Park,-73.95877075,40.77222824
766,766,Kips Bay,-73.97872162,40.74104691
767,767,Midtown,-73.97394562,40.75692749
768,768,SoHo,-73.99768066,40.72084808
769,769,Midtown,-73.97246552,40.76525116
770,770,Hell's Kitchen,-73.99577332,40.75976563
771,771,West Village,-74.00681305,40.73556137
772,772,Battery Park City,-74.01620483,40.71503067
773,773,Midtown,-73.97911835,40.74439621
774,774,Chelsea,-73.99129486,40.74979019
775,775,Hell's Kitchen,-73.99150848,40.76522064
776,776,Midtown,-73.98609161,40.74908066
777,777,Chelsea,-73.9914093,40.74972534
778,778,Central Park,-73.96504211,40.76924896
779,779,LaGuardia Airport,-73.87284851,40.77407074
780,780,Upper West Side,-73.96394348,40.77349091
781,781,Midtown,-73.98152924,40.74710846
782,782,Central Park,-73.95388794,40.77870941
783,783,Chelsea,-74.00066376,40.7469635
784,784,Upper West Side,-73.98204803,40.77672577
785,785,Central Park,-73.97924042,40.77161026
786,786,Flatiron District,-73.98690033,40.73958969
787,787,,-73.98742676,40.77092361
788,788,Central Park,-73.95088196,40.77479553
789,789,Midtown,-73.96937561,40.75722885
790,790,Midtown,-73.97880554,40.75412369
791,791,Midtown,-73.97966003,40.7530098
792,792,Upper West Side,-73.97552490000001,40.78708267
793,793,Upper East Side,-73.94611359,40.77741241
794,794,Financial District,-74.00514984,40.70602036
795,795,Hell's Kitchen,-73.9901123,40.75653076
796,796,,0.0,0.0
797,797,Upper East Side,-73.94795227,40.77887726
798,798,Theater District,-73.98269653,40.75598526
799,799,Battery Park City,-74.01706696,40.70802307
800,800,Midtown,-73.97359467,40.76188278
801,801,NoHo,-73.99525452,40.72520828
802,802,Hell's Kitchen,-73.99317932,40.76778412
803,803,Upper West Side,-73.9770813,40.78000259
804,804,Chinatown,-73.99126434,40.71705627
805,805,Murray Hill,-73.97789001,40.74861145
806,806,Civic Center,-74.00137329,40.71624374
807,807,LaGuardia Airport,-73.87290955,40.77415085
808,808,East Flatbush,-73.93067932,40.65396881
809,809,,0.0,0.0
810,810,Roosevelt Island,-73.95375824,40.76716614
811,811,Midtown,-73.97488403,40.7557373
812,812,Central Park,-73.95530701,40.78245163
813,813,Midtown,-73.96936798,40.76062012
814,814,Hell's Kitchen,-73.98961639,40.75678635
815,815,Upper West Side,-73.97045898,40.78905869
816,816,Hell's Kitchen,-73.99569702,40.75928116
817,817,Midtown,-73.9728241,40.755916600000006
818,818,Upper East Side,-73.94908142,40.77086639
819,819,Midtown,-73.98631287,40.75250244
820,820,Upper West Side,-73.97773743,40.78412247
821,821,Midtown,-73.98173523,40.76779175
822,822,Central Park,-73.96544647,40.76874161
823,823,Battery Park City,-74.0171051,40.70542526
824,824,Murray Hill,-73.97875214,40.752517700000006
825,825,Murray Hill,-73.97149658,40.75130844
826,826,Upper West Side,-73.98213196,40.77684784
827,827,Chelsea,-73.99450684,40.75525665
828,828,Upper West Side,-73.97888184,40.77742004
829,829,Central Park,-73.95371246,40.77862549
830,830,Midtown,-73.96885681,40.76660156
831,831,Greenwich Village,-74.00238037,40.72949982
832,832,Upper East Side,-73.94586945,40.77783585
833,833,East Village,-73.98993683,40.73365021
834,834,Murray Hill,-73.9730072,40.74661636
835,835,Murray Hill,-73.97829437,40.75233841
836,836,Chelsea,-73.99952698,40.74375153
837,837,Kips Bay,-73.97676849,40.73920059
838,838,Upper West Side,-73.96297455,40.79389572
839,839,Midtown,-73.96265411,40.7646904
840,840,Midtown,-73.97853851,40.76333618
841,841,LaGuardia Airport,-73.86282349,40.76882172
842,842,Hell's Kitchen,-73.98999786,40.75603867
843,843,Central Park,-73.95031738,40.78670883
844,844,Central Park,-73.95081329,40.77478789999999
845,845,Hell's Kitchen,-73.9910965,40.77014542
846,846,Theater District,-73.98688507,40.75531387
847,847,Roosevelt Island,-73.95519257,40.7689209
848,848,Tribeca,-74.00506592,40.71913528
849,849,Central Park,-73.95864868,40.77261734
850,850,Midtown,-73.97796631,40.75313187
851,851,East Village,-73.99053192,40.7289238
852,852,East Village,-73.98578644,40.73280334
853,853,,-73.98789978,40.77017975
854,854,Chelsea,-73.99828339,40.74552155
855,855,Central Park,-73.95320129,40.77996826
856,856,Central Park,-73.96144867,40.77017975
857,857,Greenwich Village,-73.99401855,40.72668076
858,858,Battery Park City,-74.01512146,40.70882034
859,859,Upper West Side,-73.98235321,40.76829910000001
860,860,Central Park,-73.95950317,40.7713089
861,861,Chelsea,-73.99649811,40.75305176
862,862,Midtown,-73.98166656,40.746650700000004
863,863,Upper West Side,-73.97614288,40.78580475
864,864,Nolita,-73.99291992,40.72290039
865,865,Hell's Kitchen,-73.98271179,40.76483154
866,866,Chelsea,-74.00437927,40.75218964
867,867,Upper West Side,-73.97146606,40.79536057
868,868,Roosevelt Island,-73.95763397,40.76589966
869,869,,-74.0013504,40.73698044
870,870,Roosevelt Island,-73.95503998,40.76495361
871,871,Chelsea,-73.99591064,40.74430084
872,872,Roosevelt Island,-73.95870209,40.75901031
873,873,,0.0,0.0
874,874,Upper East Side,-73.94515991,40.77878952
875,875,LaGuardia Airport,-73.86306763,40.76945114
876,876,Upper West Side,-73.96762085,40.80113983
877,877,Upper West Side,-73.97431183,40.78738022
878,878,Central Park,-73.95630646,40.77469635
879,879,Central Park,-73.96638489,40.77030182
880,880,Roosevelt Island,-73.95157623,40.76489258
881,881,LaGuardia Airport,-73.87314606,40.77413559
882,882,Chelsea,-73.99144745,40.74982071
883,883,Battery Park City,-74.01390839,40.71284866
884,884,Midtown,-73.97682953,40.74361801
885,885,Upper East Side,-73.94814301,40.774528499999995
886,886,East Village,-73.98748779,40.72929764
887,887,LaGuardia Airport,-73.87096405,40.77394104
888,888,Tribeca,-74.00995636,40.72092819
889,889,Central Park,-73.95375824,40.77892685
890,890,Midtown,-73.98503113,40.747482299999994
891,891,Chelsea,-74.007164,40.74341583
892,892,Flatiron District,-73.98391724,40.74034882
893,893,East Village,-73.98806763,40.73195648
894,894,Midtown,-73.977005,40.76391602
895,895,Midtown,-73.97501373,40.74580002
896,896,Central Park,-73.95174408,40.76952744
897,897,Murray Hill,-73.97834015,40.74800873
898,898,Midtown,-73.98000336,40.76038361
899,899,Midtown,-73.97241211,40.75904846
900,900,Hell's Kitchen,-73.98421478,40.76731491
901,901,Gramercy,-73.98477173,40.73696518
902,902,West Village,-73.99851227,40.73988342
903,903,West Village,-74.0057373,40.73828888
904,904,SoHo,-73.99796295,40.72254944
905,905,Chelsea,-74.00402069,40.74795151
906,906,Central Park,-73.95552826,40.77677155
907,907,Midtown,-73.96253967,40.7670517
908,908,Midtown,-73.98865509,40.75332642
909,909,West Village,-74.00415802,40.73134232
910,910,Financial District,-74.01050568,40.71224594
911,911,East Village,-73.98351288,40.72595978
912,912,Roosevelt Island,-73.9598465,40.76250839
913,913,Upper West Side,-73.97949219,40.77664185
914,914,Midtown,-73.96577454,40.7584877
915,915,,-74.00053406,40.73243332
916,916,Central Park,-73.95768738,40.77703094
917,917,Battery Park City,-74.0178833,40.70948792
918,918,Central Park,-73.9642868,40.7702179
919,919,East Harlem,-73.9360199,40.80123138
920,920,Central Park,-73.95696259,40.78276825
921,921,Upper West Side,-73.96988678,40.78953552
922,922,West Village,-74.00197601,40.74065399
923,923,Boerum Hill,-73.98949432,40.68881989
924,924,Financial District,-74.00399017,40.70734406
925,925,Central Park,-73.95314026,40.77151871
926,926,Gowanus,-73.99436188,40.678985600000004
927,927,Murray Hill,-73.97901917,40.74962997
928,928,East Village,-73.98763275,40.73259735
929,929,Midtown,-73.9797287,40.74649811
930,930,Hell's Kitchen,-73.98657990000001,40.76047516
931,931,Central Park,-73.96562195,40.76840973
932,932,Central Park,-73.95606232,40.77292633
933,933,Upper West Side,-73.98307037,40.78149414
934,934,Tribeca,-74.01165009,40.71434021
935,935,Hell's Kitchen,-73.98648834,40.76219177
936,936,Central Park,-73.95680237,40.78374863
937,937,Chelsea,-74.00398254,40.7531662
938,938,Midtown,-73.97486115,40.75868225
939,939,,-73.98998259999999,40.73899078
940,940,Midtown,-73.97562408,40.75785828
941,941,Midtown,-73.97557831,40.75511932
942,942,,-73.98878479,40.76931381
943,943,Hell's Kitchen,-73.99706268,40.762744899999994
944,944,East Village,-73.98268890000001,40.72422409
945,945,Kips Bay,-73.97532654,40.74107361
946,946,Upper West Side,-73.97936249,40.78488541
947,947,,-73.99971008,40.733310700000004
948,948,Hell's Kitchen,-73.99084473,40.76605988
949,949,Murray Hill,-73.97869873,40.74765778
950,950,Flatiron District,-73.98501587,40.74459076
951,951,Upper West Side,-73.97839355,40.78319168
952,952,Upper West Side,-73.95989990000001,40.77353668
953,953,Murray Hill,-73.97917938,40.7503891
954,954,Kips Bay,-73.97975159,40.73968887
955,955,Hell's Kitchen,-73.98713684,40.7662468
956,956,Midtown,-73.97241211,40.75534058
957,957,East Village,-73.98327637,40.73416519
958,958,Hell's Kitchen,-73.99780273,40.75643539
959,959,SoHo,-74.00113678,40.72764206
960,960,Financial District,-74.00975799999999,40.71340942
961,961,Central Park,-73.95345306,40.79124832
962,962,Midtown,-73.98091125,40.75320053
963,963,Midtown,-73.96597290000001,40.76521301
964,964,Chelsea,-74.00457764,40.75214005
965,965,Chelsea,-73.9966507,40.75301743
966,966,Central Park,-73.95394135,40.77473831
967,967,East Village,-73.98796844,40.72816849
968,968,Upper West Side,-73.96553802,40.79538727
969,969,Central Park,-73.95030212,40.78366089
970,970,Flatiron District,-73.98340607,40.74311447
971,971,East Village,-73.99107361,40.7335434
972,972,Gramercy,-73.98197937,40.73749161
973,973,Hell's Kitchen,-73.98931122,40.75807571
974,974,Roosevelt Island,-73.95494843,40.769363399999996
975,975,Tribeca,-74.00487518,40.72358322
976,976,Midtown,-73.96583557,40.75439072
977,977,Upper West Side,-73.96727753,40.79351425
978,978,Midtown,-73.97908783,40.74457169
979,979,,-73.98364258,40.77033615
980,980,Financial District,-74.00959015,40.71290207
981,981,West Village,-74.0065918,40.73162079
982,982,Midtown,-73.97057343,40.75883865
983,983,Hell's Kitchen,-73.99040985,40.7563324
984,984,Central Park,-73.96641541,40.7732811
985,985,Chelsea,-73.99408722,40.75127792
986,986,East Harlem,-73.94142914,40.79197311
987,987,Hell's Kitchen,-73.9890213,40.75819016
988,988,Theater District,-73.98773956,40.75505829
989,989,Sunnyside,-73.91255951,40.74597931
990,990,Midtown,-73.9766922,40.76537323
991,991,Greenwich Village,-73.99625397,40.73237991
992,992,Hell's Kitchen,-74.00170898,40.75620651
993,993,Central Park,-73.95219421,40.7781105
994,994,Central Park,-73.97819519,40.7730751
995,995,Midtown,-73.96575165,40.75273514
996,996,Greenwich Village,-74.00237274,40.73038101
997,997,Chelsea,-73.99400329999999,40.75124741
998,998,Midtown,-73.97794342,40.75556946
999,999,Roosevelt Island,-73.95412445,40.76621628
1000,1000,Midtown,-73.97741699,40.753269200000005
1001,1001,Upper West Side,-73.97953033,40.7817421
1002,1002,Financial District,-74.00160217,40.7094574
1003,1003,Hell's Kitchen,-73.99024963,40.75628662
1004,1004,Upper West Side,-73.97433472,40.79327393
1005,1005,Downtown Brooklyn,-73.98448181,40.69844055
1006,1006,Central Park,-73.97968292,40.77212906
1007,1007,Hell's Kitchen,-73.99714661,40.76278305
1008,1008,Financial District,-74.00666809,40.71133041
1009,1009,West Village,-74.00476074,40.74177933
1010,1010,Midtown,-73.97096252,40.76696396
1011,1011,Roosevelt Island,-73.96063232,40.762355799999995
1012,1012,,-73.9828949,40.76916122
1013,1013,Upper West Side,-73.97514343,40.79240417
1014,1014,,0.0,0.0
1015,1015,LaGuardia Airport,-73.86351776,40.76987076
1016,1016,Murray Hill,-73.97157288,40.74684143
1017,1017,Nolita,-73.997612,40.72090149
1018,1018,East Village,-73.97573853,40.73324966
1019,1019,Upper West Side,-73.97016144,40.78937149
1020,1020,Chelsea,-73.99248505,40.74263382
1021,1021,Midtown,-73.97425842,40.76216125
1022,1022,Battery Park City,-74.01271057,40.71754456
1023,1023,Central Park,-73.95858002,40.77254105
1024,1024,Chelsea,-73.99082947,40.73960495
1025,1025,Chelsea,-73.99408722,40.75113678
1026,1026,Chelsea,-73.9937973,40.74190903
1027,1027,Nolita,-73.99713135,40.72214127
1028,1028,Midtown,-73.96966553,40.76005173
1029,1029,Hell's Kitchen,-73.9984436,40.75686646
1030,1030,Central Park,-73.9522171,40.78414536
1031,1031,Central Park,-73.95727539,40.78293991
1032,1032,Central Park,-73.95392609,40.77057648
1033,1033,,0.0,0.0
1034,1034,Upper West Side,-73.97206116,40.782157899999994
1035,1035,Hell's Kitchen,-73.99052429,40.7562561
1036,1036,Murray Hill,-73.97913361,40.74697876
1037,1037,Chelsea,-74.00183105,40.74282074
1038,1038,Central Park,-73.94985199,40.77111816
1039,1039,Hell's Kitchen,-73.9895401,40.75792694
1040,1040,Battery Park City,-74.01377869,40.71384048
1041,1041,Central Park,-73.96157074,40.76470947
1042,1042,Central Park,-73.95211792,40.78465652
1043,1043,East Village,-73.98127747,40.72914124
1044,1044,Midtown,-73.96903229,40.75681686
1045,1045,Hell's Kitchen,-73.98609161,40.75685120000001
1046,1046,LaGuardia Airport,-73.86271667,40.76885605
1047,1047,Upper West Side,-73.97828674,40.78837967
1048,1048,Fort Greene,-73.97554779,40.69807816
1049,1049,East Village,-73.98339081,40.73434067
1050,1050,Theater District,-73.98485565,40.75357819
1051,1051,Flatiron District,-73.98721313,40.74445724
1052,1052,,-74.00043488,40.73255539
1053,1053,Midtown,-73.98305511,40.74451828
1054,1054,LaGuardia Airport,-73.87288666,40.77402115
1055,1055,Theater District,-73.98333740000001,40.76101303
1056,1056,Hell's Kitchen,-73.99796295,40.76055908
1057,1057,West Village,-74.00405884,40.73818588
1058,1058,Chelsea,-73.99456787,40.75240326
1059,1059,Hell's Kitchen,-73.98554993,40.75801849
1060,1060,Hell's Kitchen,-73.98638916,40.75667572
1061,1061,Upper West Side,-73.97772217,40.78671265
1062,1062,Financial District,-74.00717163,40.71313095
1063,1063,Upper West Side,-73.96310425,40.79892349
1064,1064,Midtown,-73.98069763,40.76482773
1065,1065,Hell's Kitchen,-73.99193573,40.75931549
1066,1066,Midtown,-73.96826935,40.75740814
1067,1067,,-74.00093079,40.73637009
1068,1068,Midtown,-73.96844482,40.76047516
1069,1069,Tribeca,-74.00298309,40.71812057
1070,1070,Hell's Kitchen,-73.99041748,40.75624084
1071,1071,Midtown,-73.97763062,40.76401901
1072,1072,Midtown,-73.97783661,40.76344299
1073,1073,Tribeca,-74.00727844,40.7156601
1074,1074,Astoria,-73.92159271,40.76656342
1075,1075,Roosevelt Island,-73.95554352,40.76847076
1076,1076,Chelsea,-74.00426483,40.75193405
1077,1077,Midtown,-73.97716522,40.74292374
1078,1078,Boerum Hill,-73.98344421,40.68646622
1079,1079,Midtown,-73.98629761,40.74856186
1080,1080,East Village,-73.98858643,40.721241
1081,1081,Hell's Kitchen,-73.99771881,40.75638199
1082,1082,Hell's Kitchen,-73.98672485,40.76656342
1083,1083,Boerum Hill,-73.98073578,40.68874741
1084,1084,Midtown,-73.9778595,40.75484085
1085,1085,Hell's Kitchen,-73.98883057,40.75820923
1086,1086,,0.0,0.0
1087,1087,Greenwich Village,-74.00057220000001,40.72979736
1088,1088,Midtown,-73.9779129,40.74583054
1089,1089,Little Italy,-73.99525452,40.71987152
1090,1090,Central Park,-73.95831299,40.78163528
1091,1091,Central Park,-73.95589447,40.77215576
1092,1092,LaGuardia Airport,-73.87316132,40.77404785
1093,1093,Hell's Kitchen,-73.98635864,40.756591799999995
1094,1094,Gramercy,-73.98390961,40.73775864
1095,1095,SoHo,-73.99858856,40.72441483
1096,1096,Central Park,-73.95476532,40.77909851
1097,1097,East Village,-73.98745728,40.72885132
1098,1098,Chelsea,-73.99321747,40.7414093
1099,1099,Hell's Kitchen,-73.98609161,40.75623322
1100,1100,East Village,-73.98822784,40.72317123
1101,1101,Greenwich Village,-74.00028229,40.73019028
1102,1102,Harlem,-73.94057465,40.83344269
1103,1103,Gramercy,-73.98783875,40.73812103
1104,1104,West Village,-74.00790405,40.7375679
1105,1105,Astoria,-73.92477417,40.76173019
1106,1106,Chelsea,-73.99016571,40.74592972
1107,1107,Greenwich Village,-74.00098419,40.73091125
1108,1108,Hell's Kitchen,-73.99415588,40.76152802
1109,1109,Chelsea,-73.9921875,40.74878693
1110,1110,Flatiron District,-73.98680878,40.73963928
1111,1111,Midtown,-73.98744202,40.748703000000006
1112,1112,West Village,-74.00878143,40.74063873
1113,1113,Astoria,-73.92353821,40.76111984
1114,1114,East Village,-73.98712158,40.73321533
1115,1115,East Village,-73.97815704,40.72513962
1116,1116,Central Park,-73.95596313,40.77963638
1117,1117,Greenwich Village,-73.99983978,40.72840881
1118,1118,Chelsea,-73.99520111,40.74976349
1119,1119,Midtown,-73.98007965,40.76107025
1120,1120,Williamsburg,-73.95270538,40.71419144
1121,1121,NoHo,-73.99182892,40.72613144
1122,1122,East Village,-73.98854828,40.72326279
1123,1123,Astoria,-73.91918945,40.75907135
1124,1124,Central Park,-73.96680450000001,40.77256393
1125,1125,Hell's Kitchen,-73.99645996,40.75990295
1126,1126,Midtown,-73.96882629,40.75456619
1127,1127,Roosevelt Island,-73.95516968,40.76890564
1128,1128,Greenwich Village,-73.99814606,40.72901154
1129,1129,East Village,-73.98052979,40.73056412
1130,1130,Midtown,-73.97344971,40.75502014
1131,1131,Midtown,-73.98188019,40.75790024
1132,1132,Midtown,-73.97475433,40.75367355
1133,1133,West Village,-74.0037384,40.73846054
1134,1134,Upper West Side,-73.97250366,40.79615021
1135,1135,Central Park,-73.95475769,40.777511600000004
1136,1136,West Village,-74.00577545,40.73307037
1137,1137,East Village,-73.98718262,40.72930145
1138,1138,East Harlem,-73.9418869,40.7983017
1139,1139,,0.0,0.0
1140,1140,Central Park,-73.95439148,40.77865219
1141,1141,Midtown,-73.98129272,40.764171600000005
1142,1142,East Village,-73.98641205,40.73051071
1143,1143,Greenwich Village,-74.00083923,40.72891235
1144,1144,Midtown,-73.97434235,40.75352859
1145,1145,East Harlem,-73.94003296,40.79394531
1146,1146,Midtown,-73.97291565,40.74345016
1147,1147,Midtown,-73.97698975,40.74299622
1148,1148,Hell's Kitchen,-73.98635101,40.75834656
1149,1149,,0.0,0.0
1150,1150,Upper West Side,-73.96469879,40.79148102
1151,1151,Chelsea,-73.99513245,40.75527954
1152,1152,Central Park,-73.95365906,40.78214264
1153,1153,East Village,-73.98751831,40.73279953
1154,1154,Midtown,-73.98946381,40.74742126
1155,1155,Midtown,-73.98329163,40.76231003
1156,1156,Greenwich Village,-74.00243378,40.73036957
1157,1157,Gramercy,-73.98890686,40.73681641
1158,1158,Murray Hill,-73.97244263,40.74980164
1159,1159,Cobble Hill,-73.99246979,40.68984604
1160,1160,SoHo,-74.00279236,40.72587967
1161,1161,Midtown,-73.98404694,40.74931335
1162,1162,Midtown,-73.98112488,40.75369263
1163,1163,,0.0,0.0
1164,1164,Midtown,-73.96697235,40.752933500000005
1165,1165,NoHo,-73.99179840000001,40.72605896
1166,1166,Greenwich Village,-73.99449921,40.72753525
1167,1167,Midtown,-73.96866608,40.75485992
1168,1168,Harlem,-73.94764709,40.80990601
1169,1169,Upper West Side,-73.98101807,40.78173065
1170,1170,East Village,-73.98865509,40.72249603
1171,1171,,0.0,0.0
1172,1172,Hell's Kitchen,-73.99687958,40.76290512
1173,1173,Midtown,-73.98649597,40.75080109
1174,1174,Hell's Kitchen,-73.98535919,40.75970078
1175,1175,Tribeca,-74.00413513,40.71973801
1176,1176,Midtown,-73.97898102,40.74468994
1177,1177,John F. Kennedy International Airport,-73.78547668,40.64562988
1178,1178,Flatiron District,-73.98628998,40.74029922
1179,1179,Upper West Side,-73.97036743,40.78895187
1180,1180,Midtown,-73.98083496,40.76439667
1181,1181,Flatiron District,-73.98622894,40.74004364
1182,1182,Murray Hill,-73.97741699,40.75222778
1183,1183,Lower East Side,-73.98802948,40.71882248
1184,1184,East Village,-73.99021912,40.73180008
1185,1185,Chelsea,-73.99040222,40.75175858
1186,1186,Chelsea,-74.00418091,40.7475853
1187,1187,Lower East Side,-73.99208069,40.71802902
1188,1188,Williamsburg,-73.95240021,40.71085358
1189,1189,Greenwich Village,-74.0025177,40.73041153
1190,1190,Upper West Side,-73.97544861,40.78699112
